Commit hash,Inwards_sum,Inwards_avg,Outwards_sum,Outwards_avg,,,,
f2ade01f4c0c33e070d89b473b4c0037aed9e7f3,0,0,6,0.857142857,,,,
c76e91db9703e36b11f8a1fddefb793d9b0aa374,6,1.2,18,3.6,,,,
162926414d2586bdf32f7bc61860772d598beaeb,4,4,54,54,,,,
11b8794456e4abb5c2068bb1ee1067fcdf79baa1,0,0,65,65,,,,
99362fb7f25a88829c2d824ebfe6da61d4d7b35f,0,0,0,0,,,,
e54ef7f23bf976f264ecb5ca77e080b324f18a62,2,2,13,13,,,,
60f2abff5e98072fcb912d1d6070050f56f8c81b,0,0,0,0,,,,
182d6292ce6617d56a5e055af88096f5fa4d8b73,261,87,10,3.333333333,,,,
4e38c2aab3a197225665645c0634df31d4f45bcc,1,1,42,42,,,,
288e50227dd5af7cdaba7e4b54a61c539021f1e0,54,7.714285714,37,5.285714286,,,,
8cacf68cdf5a8211811ca8a30a75f6979682cb1f,0,0,9,9,,,,
20faf6408ac193b0bf11acd806f3b2eb52135b5d,123,123,51,51,,,,
f6b05d50758ccc5a9aaf5cd37a710f80c9e1d413,0,0,26,26,,,,
303ff1bb1267322a730a5e7ac5a71a12d69d906a,0,0,36,36,,,,
d71ccb9c13f5f15adc09e47dcef22dc1202f9b33,4,2,34,17,,,,
85498fdedefdaaf0a6275bcb123d867a8509d643,0,0,0,0,,,,
deb3c134b5b718e429a71ed0cff8f1f711b30e62,11,5.5,21,10.5,,,,
6de515aea2621073325f7d7bb461af26b009d8d0,0,0,0,0,,,,
5f3ec26d90c239420d7865cba91e625283f08ba1,6,3,32,16,,,,
e776a50a11c212a6131db06a978516d17cc43da8,7,3.5,72,36,,,,
e6abf372c6c2514ec8d53fae13cc676d3b55dd00,279,279,21,21,,,,
1402660575609a5e936f7b3f656df49c60b812c4,8,2.666666667,58,19.33333333,,,,
434c46e8dc838cec0d2a2193701c52cc78ba0862,3,1.5,41,20.5,,,,
24c52bd44b700725d4feec0d2e05a7e382e59c4e,0,0,37,12.33333333,,,,
7a08f714a582b2dd1dbdcbc4c20cebc3d7536fe1,0,0,0,0,,,,
604fe65cb305a77df988fc438614df1efb7c7adb,3,3,43,43,,,,
ca02462f0251fa420700f57b488f5b426dd00839,0,0,0,0,,,,
7edb5f22bf78cf2691145ab4160998c7b7f9416a,17,17,41,41,,,,
a6faecba1a878f0a741d5015c0c116dd6891af70,4,2,15,7.5,,,,
fe37ae066fdfad313215937aab2428b74892b746,0,0,0,0,,,,
23a2ad6f61ce237ea21e960726d2f92c84d200fc,0,0,0,0,,,,
bad1918cb438874e31dee05536e300c3470c7b23,0,0,0,0,,,,
5ec3b2826b3f4c80adc3ed8f5aa290e6c1a2f2ec,0,0,21,21,,,,
23994a364eef989ae52d8dd82259fdf6a825bb55,0,0,0,0,,,,
40519146419cccf30e392b08fcf3db755ad288a1,107,107,6,6,,,,
a1e961705ce7f8f70258d521db291db8e1d1a4c6,9,2.25,110,27.5,,,,
a564b4e70a4635cea69bd3279abf16ede86137ef,0,0,0,0,,,,
2aa9cb5957883f93af6993ce225a0cd2b0438916,0,0,0,0,,,,
5159379c107678e784d172924c18d4e9f562c86b,2,2,17,17,,,,
f9f72aa1141f9be83b1f4678d155dfa75f5a791f,0,0,0,0,,,,
0da7e0fa8fa0f4e216899e24b3cedf1e09759628,13,13,29,29,,,,
42a6fb40902be0a96a070197f9d973b1ae0231af,41,41,44,44,,,,
73adb7892634d8be69f475750337a3adce9cf002,0,0,0,0,,,,
a105365ff2a4d51da05f78192d491b51159c12ff,155,38.75,131,32.75,,,,
4cc7b71b313043921bb476c66b951bdddab9dbf8,2,2,23,23,,,,
e437051ff51d57bcc6937dc23fe6a77bf9897130,2,2,73,73,,,,
252bad7c589e03d3e12df02354b00a84d8e3159a,54,9,133,22.16666667,,,,
5d11688d02e1f56722dce809cbe7ab5c49fea590,108,54,36,18,,,,
b8d1abe65b666dd49e2fbd0859070e32e304458e,0,0,17,17,,,,
bf2ae556acaabf6db0350fd52f626f9dd212487a,0,0,0,0,,,,
64642a4d9768b767c51c7f92dec94f655ba60195,1,0.166666667,25,4.166666667,,,,
bc91dc48952680c0652a80e15ab3f0b8f87b6374,0,0,0,0,,,,
16f3c84e30ba82481d0d8ffdc6a239452a45c8bf,79,79,20,20,,,,
b54cfb3124a19c6f897d6b18e3285f0474fe5dc6,0,0,29,29,,,,
f6e3f2468357ceece00ef05a1a17b63524eae1d9,0,0,29,29,,,,
dbb0d5469982c57b29a474e6a940cdecbaf948e2,3,3,28,28,,,,
27b953efae3bbd02509d7d9d5c514cadf0e51d85,2,2,13,13,,,,
5234e901be550f70134da90ba0c5a89be238a615,3,3,15,15,,,,
5e10745dca1d10025404a9f268f03ae697fb10cc,0,0,0,0,,,,
a4a09488ee979849f4e9b9b3b8590ad2a2472590,8,8,20,20,,,,
57aba47cdeaf2a107822a683c280b3929c5ee0e6,0,0,10,5,,,,
1fdd765ae8a3d7ce4859c6f29d780f3dc177f7e4,0,0,0,0,,,,
15e3ae6b9da9b32236d3e3348ede86c3acf06fb4,0,0,0,0,,,,
143d591aab7a2d244913e9d13f079de05eb7a65c,9,9,15,15,,,,
23595107cd2366a86cf968578ddb17b827c7a596,0,0,26,8.666666667,,,,
c87a8949274adc5dcc34164ca081faff076495bf,2,1,27,13.5,,,,
effbc9edc57fd8a2e40729a76004fe4f5fafcf49,0,0,0,0,,,,
c373c538e8348ef84e08fd168a86b71863a9c145,5,5,35,35,,,,
2a56a3bad75c0cc5befa1ce874995570e622cffc,0,0,0,0,,,,
81fde3a976dec66b0c3eeb006033c0369752e386,0,0,0,0,,,,
eb211d74cc3dbf991093ad2e799370f006de8198,2,2,26,26,,,,
b28764c641e4fef19d5e800b7537439fb2054914,204,34,70,11.66666667,,,,
81bd9633cc73eb710f144aabfa6d7f32a1d69660,0,0,0,0,,,,
4fcd5a3da9ae47d158c42b7b5ad1cde15c406579,25,12.5,42,21,,,,
315ba388f32ad7943c226f2faba4e9b35e899dc9,67,67,21,21,,,,
fdc64a445d61115d2232a69dfee6f5c6a9d7584e,3,3,28,28,,,,
7aec099ca3cbc3f04562db027dc88f29e7ca28e4,3,1,5,1.666666667,,,,
9c6447e0815a18102e5ebe236c52ba4343dbb8fa,5,1.666666667,6,2,,,,
65bad77d26cde50ad70b6909a9f81e9a1d058746,208,10.94736842,151,7.947368421,,,,
c5006a6fe23195a977bfd84c61d715e0b19850a7,32,16,44,22,,,,
6e13586d8b6d80ab374197649c76e7f0b35045db,0,0,12,12,,,,
fafc2daf94e46f4e4283abd3acf6613138262c27,49,49,20,20,,,,
088e9bbb4bb1a0368010692c8c55425c880858e7,6,3,89,44.5,,,,
146658a10f290603470b800d71b778239e764312,131,21.83333333,116,19.33333333,,,,
f8f501ec9853231805097a5dbaf0ea99196e8014,14,7,4,2,,,,
2b465676aa76b3735c6a444498dd699dc67427f9,2,1,40,20,,,,
6a237a4e766979ff191818cbdab2c5aa1a6f490b,2514,628.5,80,20,,,,
69dd45c2d8a1a548b257693f6fdb6f1925d7f39f,8,8,17,17,,,,
a44da8fc12bdd1fc62311307b7cae391858a206e,118,29.5,88,22,,,,
e469ee1340093e28234cc359a3e131998710030d,0,0,0,0,,,,
a19c22ebf8775f73b840f52b7e03869166ca0dab,0,0,0,0,,,,
309d3557ca832c42b8fbd372b957af51510b159e,71,35.5,57,28.5,,,,
00470662e3ec296cd0619e1a5a71aebcb32d9a8a,4,4,16,16,,,,
44ad7a7f2bbec33e358d1fcfc444d762e59ffe7e,8,2.666666667,21,7,,,,
c005c75080d6e40ac9fd8d458183aae32def9984,1211,302.75,57,14.25,,,,
1f6e461533f531a25bdb9cf60c1cafc125aa06ba,1,0.5,41,20.5,,,,
a5ab0a472aab578ff9b7befca05235717f7ee1da,68,68,37,37,,,,
6e483e8385a6f1ec4af6b16bb792b272f0389ff4,2,2,26,26,,,,
89f219da0c720c326c4c3aa696141e368832ee43,23,23,13,13,,,,
a6855cbf4046b8f5c7c4571631a722009828d578,0,0,0,0,,,,
668efc29fd85bbae2395a4eca8d0ad71ad6ee3d1,88,17.6,43,8.6,,,,
dcf4d152b5395da405cda174dbf007f904a8353b,18,6,43,14.33333333,,,,
825cd7b9e5ac16546fe224d48e5ea319fc171248,0,0,0,0,,,,
7dbe4df27bfd72507bba4af72ba1fb250cd03930,233,233,5,5,,,,
3fb7e5aee9fb8633812884c5d49c3285e02b9d2e,1,0.5,24,12,,,,
c8028844eecac2cc469316ce341791b5e9cddb2a,10,10,54,54,,,,
8779d73d8c525443a5add158cf1e9b1d8bf16caf,0,0,0,0,,,,
99eb5051039052bc782ca3224aac1c9b99c67b28,13,13,46,46,,,,
fa77402089e6659fd404f09a7106f83b36b563e8,0,0,0,0,,,,
48345e5d3c07d6dca12dd4ccee18fa3e0ca0ebda,29,4.142857143,169,24.14285714,,,,
2c8e030a3f1c2fd75737c883edacab5773755ee5,11,11,3,3,,,,
2defa750b7742a4ba33e912b816ba7a19409d0e2,2,2,20,20,,,,
dd06f991af83a7897d1a085b3aa2e2e649dfe2f4,1,1,31,31,,,,
1cc421eb250a2fabe55133155a5c5ab8a0e5dd31,2,1,32,16,,,,
aecc14fff88dba092ce3759be1d009bd23fbf573,10,10,2,2,,,,
0147ee75ddcf489c0b35b6414f367a18f05c76ac,0,0,14,14,,,,
6e73061c58236c2300f471dffea2e2606158fbac,0,0,24,24,,,,
e721cf15081c8174a38797cc88f7c5197d9e527c,3,0.5,14,2.333333333,,,,
2b15c9c256e5be597cfc3e8165d9b1a9047cfa7c,72,6,221,18.41666667,,,,
2eb61feb9bb27799de836099b778f7431eb25848,4,4,7,7,,,,
0da841bc337faa00d947cc2e3c273bf87e7cc700,23,23,17,17,,,,
afb0260f50f41fa72f8447fdb84f8d907a725fe5,1,1,22,22,,,,
7e819386283c2ef7f0af1fc9eec6cf7227aa1524,2,2,34,34,,,,
674e79416fefe7b5acf2a8c18d3c91d8feddcc18,26,3.25,147,18.375,,,,
a2b0ab4f579151bd2a6145dd18ce684fadedfe23,0,0,0,0,,,,
76ddc9bc0c14b01e2e3c760cade5265da4f4a5c1,0,0,78,39,,,,
21a58910b2720748262433dd0c50bc043202755c,0,0,9,4.5,,,,
73a98ccc4677056416f5de8797c91097e1000a0c,2,2,32,32,,,,
828656241bb69dc4c247796860963d88aa70ca5c,0,0,0,0,,,,
934afb5c57fce6d28ce0d7ae8ac1450e8d833b17,5,1.666666667,54,18,,,,
c474f404526d82f74e3272e1debbc7f50679e9eb,14,7,25,12.5,,,,
4c7e950aad0ed7b2bc114b3ffd5c73f7a433af52,159,26.5,51,8.5,,,,
c8c0bdffb7d75840b99e5a10dae57ea2172a8eac,0,0,46,46,,,,
56ce6ba9792778e7d6fa1194b41e282633ff81c1,32,16,25,12.5,,,,
9f8a724cda6783ca275fb810e7d1fc05bf840e2e,775,775,5,5,,,,
f50a84008eb24d164df4e375084df457e9c85ce7,0,0,21,21,,,,
39b45781562712f320edb6519aef7b2444699848,373,373,20,20,,,,
6a63554bf8226b4ffcf23e45627e6e7920671fac,44,22,23,11.5,,,,
7c247d3e70788fd601cdc4d45649d2c7ca1004f3,12,3,51,12.75,,,,
25f40b2de2b1e284ca94beda68cbfd27a012839d,1,0.333333333,48,16,,,,
c97104f31e23315807fe24f1424b99438f91e37a,5,0.357142857,20,1.428571429,,,,
81e69ffdbac1e6f2066c2de3e5cfecbb923f2b15,1,1,16,16,,,,
d8e767e92832be00e6188eb092f7ce86a44b54fd,1,0.5,37,18.5,,,,
58075cd96b6ffa27801ceb7fef0746e45499d50a,11,11,15,15,,,,
ba20945c0ff9aaa05c65dbd208c593774eb62d78,0,0,0,0,,,,
b6ef26adce2727837488ab6f2d8fcefb5d32ce4d,12,6,25,12.5,,,,
4bea83fe71fdbd9e9054929a982c999976548ca9,0,0,0,0,,,,
15c384f82f86e65718c67afcd99d7da7ffc011d2,45,45,21,21,,,,
8ccd563f3cf8e2b83e6b7e6204ca74a85a5d75a9,4,4,59,59,,,,
916f0ff663f7915387085911ceb7e2c704833e4f,2,0.4,56,11.2,,,,
22d621dd99417be289b311e3fea5a24f385596fb,13,2.6,64,12.8,,,,
7518adbb131ac05fe4e96880e47adcf35fc1c040,0,0,0,0,,,,
15d4e943ba5ddbc861a76f33f074438954dc596a,0,0,0,0,,,,
89c01c3242079f12421da234f2a21abfee4b71e1,4,2,37,18.5,,,,
6e908f09dfc19be3cbbf38628c63c348c5172e53,2,2,25,25,,,,
0a7e8350ae0a461d90619382c61e933eb0494be9,0,0,0,0,,,,
56defa4725508608a85e2813b85af3a7fcefefa0,2,2,11,11,,,,
8a0f48ab65942dd529862f5dd9abd289495cf2f9,0,0,0,0,,,,
7a4dcbaabf037a6913a5662ebb74cc47e04673b9,9,9,65,65,,,,
339aff06f9e86282283b4ec9aa2228293cbafac6,0,0,13,13,,,,
5bea177ab11f057849d2b072c4ed088ef4e052f0,3,0.333333333,11,1.222222222,,,,
91bdfd30200b862581b67373220db9651e2bda3b,27,27,62,62,,,,
6d05f5faff8b125c3e43192b857990e7f0ff208d,185,92.5,13,6.5,,,,
3441738d5f63f2d147bfcd37351be48c66ec5181,8,8,11,11,,,,
1c2be58fecaff1de5f2849192eb712984ebd59bd,1,0.25,119,29.75,,,,
da2a5ae0e4793064bba6c45f42adbee3446c350a,9,9,29,29,,,,
ac127a8c09ab91d15adb1cb9d44123f3e0185e00,7,7,17,17,,,,
f83ce63fe395f6ebefb2cfb1aa6ddd0929c82433,0,0,0,0,,,,
cf22e8ea4eb43c736486a2c0b61b73ec1831d90b,1,0.111111111,148,16.44444444,,,,
3c7793acc0a5688e17ce2860c70fed7eae8690bb,0,0,0,0,,,,
48ba0389eece8c4bde53b3a615347e0b459839e0,4,4,42,42,,,,
4774ff8eb1a653162ff76ae49d67137f720469b0,1,1,11,11,,,,
853e9ac787f2eaf603c7756726b2d90a143aa183,0,0,0,0,,,,
5d9cddd24cca5fae70abf06663992d63a32c7cac,3,3,6,6,,,,
8b02a62685953ad1b1e35750187e3e857d9d3ccd,37,37,23,23,,,,
f34b7f42e5c9d2a50da51dbba5fa18467d0262c0,6,6,77,77,,,,
db55b6aee7ad690f942f108da77bbeefcbce6a34,0,0,0,0,,,,
89fb2271f377d1194f3311124daef97504e6ead9,64,32,18,9,,,,
fce9c2dd26e7b489cfe7a3de0f21a77f4dca62a2,0,0,0,0,,,,
836260974fb65bf3826d41bd6ffe6af1102de608,2,2,36,36,,,,
65fba49d639fe2499d66374486f16269e669daf0,27,6.75,44,11,,,,
a4878db8df3fbaf9d222ec1206813b16dcdd90c7,22,4.4,51,10.2,,,,
b6e9a8f21ac8b4cc3cc56232ce346ebd7ba17a70,5,2.5,3,1.5,,,,
cc37a8cf414c558c8508de32b3f19bfbdac1a13a,0,0,0,0,,,,
8e82a8e11f00a16c4d6b9703546f943c9ec34276,29,29,21,21,,,,
7bb43454b83ab0f055248b80defe0b985e59ed64,28,1.217391304,298,12.95652174,,,,
9db6c67f5ce375ff14ad7576b67c6e96bc73b080,49,12.25,56,14,,,,
9a652ed802d5ec1114ba97ad86eca8d2f25c53d9,38,2.111111111,114,6.333333333,,,,
b7155b6c07b76d802b15dea8eb5aca4085b0d10d,0,0,0,0,,,,
791eb399d2a4c585352930b7b6757a4b29ddda9d,10,5,18,9,,,,
141e5c3878cb13d1cfb5b2834193f64e620f5d99,1,1,22,22,,,,
25e7fe16504ad4784ea2d75204ffa855ca6d3e1b,0,0,0,0,,,,
229f931d6e0227108e44d85586c88c562500eb12,5,2.5,2,1,,,,
e2d5c06e1afca1ae7f296fa9293dc7c2c22f90e6,335,335,8,8,,,,
746c148c95f65c305c2b9ff27ca4a597a72cc6aa,0,0,33,33,,,,
021808c670d7af8d1e398824e94d97d7ed2e412b,1,1,93,93,,,,
dc8fa99b2b6ea3c9c2e331c0a6d73fa0f1dcd5b0,0,0,0,0,,,,
4334e0fcc60497da73671063deb68fb1661f864c,13,6.5,73,36.5,,,,
ebd8530cbc4d46e8f05ef8402ae76e6723e94517,0,0,26,26,,,,
fb7404e569b5c69dd9e1c6eab3157826442872e8,85,28.33333333,9,3,,,,
deb925b1b6dccec5c36a3d0a302fcb5ec58b040d,979,979,7,7,,,,
67a9b9500929ab9de0802e2236d5e158c151029d,0,0,0,0,,,,
7d86eeb9d204ed1edcd0af87c37ba34bf7374ab0,0,0,0,0,,,,
3c05a0f3e7cad3ef4738eb11df4d427c8dbc13e8,6,6,33,33,,,,
8ad18813fb701122bc3d688be02041a63ff2b579,0,0,0,0,,,,
ba79f36cb1319a279068adb6d02a8993cbc62613,1,1,12,12,,,,
5bb0c7c5cacb0f741420d16be26768c156d4f288,1,0.5,20,10,,,,
45bf920947a7be2af047bd0f09a76a3c2064c3d7,0,0,0,0,,,,
19532eec2ae1a723e981e3f90730905cabedb9c8,7,7,21,21,,,,
534bcc96676ac02fc327f9e43d3785c7424b0750,2,1,97,48.5,,,,
c10a0c29d35463c117df4bde556e9f44b55dd384,0,0,0,0,,,,
393865be2a68d61200808c0a6d8e7957139ab9d5,20,10,20,10,,,,
1da8cd6e480b2dc190b52cbea89aa05965708f97,1,1,37,37,,,,
2eccb1888901f6fbd1d10e0eba925c0affc83b42,46,23,31,15.5,,,,
26e47c0353cb7340488a60fa08bc72b4b6b8fe3c,0,0,21,21,,,,
dfba10441ea1645ea7183f4b1486366bb4562f39,6,6,27,27,,,,
f563124eee7e0f58359599a8108ec0fde21477f4,961,961,4,4,,,,
bc6ad75d18a029da363afc4f6007aefc7962a8ad,109,13.625,376,47,,,,
d3c4296198947162b8d4d27758a6947c7a1a693e,0,0,14,14,,,,
67faba073dd0ded7de96430cdc7f7e1da7966880,0,0,0,0,,,,
6bd03762d457ed7bea3cd4e856f629430c475553,26,5.2,17,3.4,,,,
389c5f4a52fae01ef1aea8dd98174a666d90e2dd,4,4,3,3,,,,
191f96cb8817a6d1632331c67f4f8d45535205e1,0,0,0,0,,,,
3270b4490bc420359483cb00ae48e91e261b30e8,172,24.57142857,312,44.57142857,,,,
c908fc4448989d0319f86da35c8fa66ad1440fa2,25,1.136363636,173,7.863636364,,,,
7785227214cdabfb07ff7e425e1f41aa86fb5faf,0,0,53,26.5,,,,
cfa5c1698d357adb6c20716e60d51dc41c55ab7e,2,1,3,1.5,,,,
16042472ac78da02945c677a676a7e9354b0a40c,1,1,6,6,,,,
8fd64d22ac7892b061a09c42c72aacf033b80876,570,81.42857143,194,27.71428571,,,,
ea1ef2a471ef50495e8db9fd47aee6af72264470,0,0,0,0,,,,
9cec2def90c9644cc75b26d3c9bd38739b9307da,10,10,24,24,,,,
ba6952b28d17b6b34f65510be645e414fa1ef6a2,8,0.888888889,51,5.666666667,,,,
5fc98982372444a745ff888cb5c2f4fbce5c358f,28,28,60,60,,,,
15177905ff12d9b7bbb81fd34e355c494415edc0,2,1,41,20.5,,,,
e483b9bf378fc157631e57dc23b45659bb6512c2,10,3.333333333,5,1.666666667,,,,
3c8eb404877df9c967d81fa9df7d718c538fb407,4,4,16,16,,,,
df4f334ad0473f4f6cc9a9388bed8f3c9a19f8b8,5,1.25,6,1.5,,,,
f02e1d6d8e0ee560667b445e8fa43bde85e31f41,299,59.8,130,26,,,,
ddbcf783086941d6c189cd4822ac9fa63b35af34,32,16,61,30.5,,,,
1e413e01e06fcd3ca750dea799cb053801b96c3c,0,0,0,0,,,,
f78842abe429dc9b42fd15dc8e9e842ab72dcf2b,4,2,70,35,,,,
3006bd2d44298babd1339c3fc3a67ad0696bcefc,31,7.75,8,2,,,,
41dae1e33ae9f9eafc2c0dddef04d9c5cabe0e56,0,0,6,6,,,,
51f6651d4c0097f8735ce2d2bfbf494d92c66274,71,71,7,7,,,,
a9eb513019bd0a89be2ff3b2ad1c756798b19341,0,0,11,5.5,,,,
fbd10a401f640778d404c99b8633ed402a0fe000,1,0.1,126,12.6,,,,
7c2a418857cd20e3e59852f0c1561a26f17d9825,0,0,0,0,,,,
b4b02fe87679d5fdcaa8b3f6f35f65c9c13b5ee3,8,2,91,22.75,,,,
31d8ecfe3b6b5ab27e4bb36aeeeae917e0aabc23,10,2.5,86,21.5,,,,
033bc07fb435a6c222f8908ddb451e3cdc0ac4b3,3,3,13,13,,,,
646dc6c5daeefa99c9af070802c39bc66dc4f1f0,0,0,0,0,,,,
3b2ccf1277e1d673a0a4bcfd81565fc7cf5cc5a6,9,2.25,47,11.75,,,,
9c9bbfc13c0ace717d2f569fa809d30b5b9d9efe,0,0,3,3,,,,
d4ad9dbbf96884c0899e8f8116a8a056facd52d5,23,11.5,18,9,,,,
239fe290ad241aac3d6b86ce598f679a0a72fd11,0,0,0,0,,,,
ab0a007cb369a8e9a1bf43c9386a77d36199759b,0,0,0,0,,,,
d729ca5ece6a9cfa0a3e90af96142da59b8cd796,10,10,23,23,,,,
9b8b6c7db834fe36f9effdac466decb3cf4a71b7,2,1,57,28.5,,,,
2edf3ba5a718415e5a9a327156289bed4484cdea,0,0,0,0,,,,
d84f449bcde56fd2df12f82dd2ba2e1f0a4ae7c7,611,203.6666667,88,29.33333333,,,,
dc9b194f6b4da0b4c29b83224bb3af9635be1773,0,0,0,0,,,,
efc475a996574364046335e2d66c4a091c5ccc31,4,2,76,38,,,,
4d90c932381ddd6dec3a41b9e179032954b4fe70,0,0,0,0,,,,
72c07311228ce6eefb460d7e5da3de24220ba81e,3,1.5,14,7,,,,
4fc7474805fbcbb979d485183f336a3172e86df5,15,7.5,30,15,,,,
85aef2dd4b059d2ba9cba4605d9fef87f3e2c4fc,42,21,93,46.5,,,,
afaec998c447e55aaf834a8a6cf8362aa073cadc,4,0.666666667,33,5.5,,,,
ceca141d0cfb210859db28c8f7725790fe23a767,27,13.5,44,22,,,,
c8c9f6b46fa6a7a416340994cf8cb8a898d2a979,0,0,12,12,,,,
dcdd837a5699a840036f3a0a760e05ff552d2193,636,318,16,8,,,,
34999402898886a969094a39587909ab6764e568,9,3,15,5,,,,
702788f4adef6c4dbc3144083c515a60274a3164,47,47,19,19,,,,
e57e2f3e32cca2bf592a49cd62eaf567f3795c30,80,40,85,42.5,,,,
bd2ec12a7b2787638aa3f7932c20ae4d6577734e,6,2,14,4.666666667,,,,
6ab6b0fc1c594a589d96d17b5ab7bdc237290f6e,709,64.45454545,104,9.454545455,,,,
a78e1848118b16cbf517d14926663d175e3fb927,1,0.5,31,15.5,,,,
8892e3d0fc8258975f27aa90bef741fb4254ce7e,63,63,49,49,,,,
e02bda210539ec3f2fda266e7f707cbedd19f3ba,0,0,0,0,,,,
92d4e843bd200adbf52d397790509667f2f63913,2,0.5,6,1.5,,,,
6dd759c8e947670f28dccba946138b7f8d609eaa,92,92,22,22,,,,
d641792ff29cae3ef92bbc76f593e9262b4789ef,1,0.5,75,37.5,,,,
f85b9f824269073664770c11f58e674993d33e47,535,89.16666667,202,33.66666667,,,,
8820f836467e8ef96908b138db6a012b99c8f58c,0,0,26,26,,,,
11b5c54f559dbc86b9f7de4f6deb0f24f7397474,0,0,0,0,,,,
5227ca6ffee3afa2e5c5d7450d80a6ebda44470b,4,2,3,1.5,,,,
2975aa39e67e234e6478ed056da4d1b0995b121f,8,2.666666667,17,5.666666667,,,,
652d82991d1d5591d9a7f6c4b95b38091600fa45,1,1,26,26,,,,
3ea4e7b90d9019bd334583493717cd371673f6f2,0,0,10,5,,,,
15e9c3301ce90a24de909e36d8091782987c34bf,20,20,42,42,,,,
0ad18e18d1223b173d4a0d374b70ec08c3b22b11,6,6,30,30,,,,
783181cfc11e995ad678237ebc0025a2a023c88c,20,6.666666667,34,11.33333333,,,,
27473f19bb26b5b4434689c663d483e48b43fdef,2,0.666666667,66,22,,,,
c0893962ef94f12594f936ef2a50db6d0328eca0,4,1.333333333,82,27.33333333,,,,
be15856f61a949b8a01a1659c15af675c4c2f4e9,40137,6.853995902,35911,6.132342896,,,,
4efd73bc3ac318ec40adea2f21b3c9359ea1795a,0,0,4,4,,,,
1904970dad788f62a09648cc21008e5cb0393539,0,0,2,2,,,,
9f821f384bdb3a64a824cd78ecd5c5e4aa5c0a87,127,127,12,12,,,,
a1bc2921a44409736a8b8576243a0c9129d7683b,3,3,6,6,,,,
e07cadecc22b668b13e52ac85a4fddb4631aebb5,185,185,4,4,,,,
cdf0c5905b3477c6cd01c519f883b7bb55447120,0,0,56,56,,,,
70bc2e882ffc2ea998717d7fcde2b02a2124f52e,0,0,0,0,,,,
b94493e6c86d9744f9fe224bedd79daa188286c1,0,0,0,0,,,,
7d0f4dde0688ec65c34e7a5309257c840409a607,0,0,0,0,,,,
fcef9b42520c55f6482e4a6c86bd55246a85e88b,10,10,34,34,,,,
00dce1cc0078f9633d121908172346cc22deb3c3,0,0,0,0,,,,
44159a0b3bd4908fcd7e8a5957a3f965574ae9b5,42,42,10,10,,,,
565da6030fc2396d8d00baa65196cfc1f5d63f27,0,0,0,0,,,,
af96c6fed931564c95037539f07e9c8e33c69529,178,89,80,40,,,,
c3c1faafe63d19039ccab3c5829561ce7a24fdfb,50,50,42,42,,,,
7fc3203062f27f582de84420fa0b519c58b5d1ff,9,4.5,10,5,,,,
40bfbf3a5b765d939a7eea999c49da5b16456ad1,0,0,0,0,,,,
9b439161ac7e85d7c54a403907d7b18843454f83,4,4,33,33,,,,
bf05df9a231ef1e754fe73d9c3aff6f92edbe925,0,0,0,0,,,,
7477d50fce9a0008ff4e050285e146ebc0c1e163,0,0,0,0,,,,
ef3a544436beaecb4d26349ce115be39b680ef6a,30,5,39,6.5,,,,
722cbfe7384aa5692af4c3f03b562082fadcb93c,66,22,67,22.33333333,,,,
7bf519ec6232c197d5d387c7e1665c68aa2adc6b,10,10,14,14,,,,
0cdf2a8023473e03121fc99194182a3fb86dd6aa,3,1.5,75,37.5,,,,
556c3209e2067664d6774ac049000d2aa05f5d85,0,0,0,0,,,,
41379f9580827dec14099a53e25bdd688a3813bf,79,79,2,2,,,,
e25a4faf4a33a758a51c1b96dfdead2f1675ccd7,0,0,0,0,,,,
6e5410e5b5e41e9360f70a66171ab819d9286cab,13,2.6,39,7.8,,,,
3a84d92f5736da3dc3f6a385bf3723984a5640ed,0,0,0,0,,,,
5b4c996f3643d3805080cd3eabba97295348ecb7,0,0,0,0,,,,
450d9ce4ba4a755bef66bc029d2ee2a2ae149814,0,0,0,0,,,,
81f4ecdd7920ffcec4244bf70a0aedf4fbfb66e3,2,2,40,40,,,,
2cea97bc617784c127bc9599e5315932b47cc8a0,47,47,97,97,,,,
23961aa54cfc688b66b206c6d04122c0d36fc98f,1,1,1,1,,,,
c02cc25e833c7604c853661a41b5891e702efed0,48,48,66,66,,,,
c3237f58abef192c49320bf39c2d4cbe9a791c27,0,0,33,33,,,,
b0afad8f0b6a3be7ab3a23e063b0201cd68ada95,2317,210.6363636,65,5.909090909,,,,
d743443c04a7b83d2773bf2d8e3820626ef2d94e,0,0,0,0,,,,
a42a1db6e1deade3ce9bdd1efaef1077dd0f2aeb,3,3,14,14,,,,
a82249a47b6fe8dd6729a6cf85349d6b3346d71a,0,0,0,0,,,,
758f064558f26eb32a74d4bf426ee443fe6e8f4b,0,0,0,0,,,,
9418be80ec0e8a2629ff9bbb4d1a1c6309aa763d,62,7.75,212,26.5,,,,
90520cd834d84f2b091fea94f1d44bc6cb863420,1,0.5,52,26,,,,
88609e6da4159174178395e28ed81badd15baa03,1,0.25,30,7.5,,,,
2ef10d8473e23e5b999cf0067db4f2dad8d49419,176,176,17,17,,,,
5bddaf76e027a4688a9f26a6a6b3fa80e0903cb7,0,0,0,0,,,,
1b149c2bf5d776fce038828c8f1f22b9fe2cdeaf,1,1,30,30,,,,
504c2cb1e191ad41a4699e2b1ebaf6f190035150,0,0,1,0.25,,,,
