Commit_Hash,Bug,Filecount,Editcount,MultilineCommentscount,Inwards_sum,Inwards_avg,Outwards_sum,Outwards_avg,,,,
9b82062c315b280e6cb7804a66c19b12f7b7a74c,0,1,2,0,6,6,0,0,,,,
9b88e54998f0e197a29413a28dc101c5bbb7e89e,0,2,13,0,10,5,92,46,,,,
9b8a691a281e6af2b9281826608faff92e744d72,0,1,10,0,0,0,0,0,,,,
9b8e7362f564f622e765a6a9a14b23d87a50dac8,0,1,2,0,0,0,7,7,,,,
9b9aee668b0978507f37b9bf40e8ddaa16d2280b,0,5,588,197,1,0.2,41,8.2,,,,
9b9b6d3076a13f762e0152b8399875e7fbad30db,0,1,0,6,6,6,6,6,,,,
9ba6beda437faac138cfea4e0ae21656c08ea394,0,2,16,0,1,0.5,9,4.5,,,,
9ba82ba8c66561e00698700f00be1b953a0a5a99,0,2,23,0,4,2,89,44.5,,,,
9baf9f037a6d0a14afb5244e06b5efc0deebe0e4,0,3,25,0,0,0,9,3,,,,
9bb9a77e41b009cb940e98feda666dd8d806c862,0,2,6,0,4,2,49,24.5,,,,
9bc29208bda6071a34bcc0da36a396eb8bab4f30,1,2,23,0,15,7.5,23,11.5,,,,
9bc8b9967631064821112b5c7ff3b65fb0b176f6,0,1,4,0,0,0,3,3,,,,
9bd6754b573e362a11d3536873ae818e3e910cb6,0,2,9,0,8,4,21,10.5,,,,
9bda92d54a4d80b7c274fa75f02a1c4ae293d6e7,0,3,63,0,1,0.333333333,3,1,,,,
9be1664037852bf77fd78fd4b5657029c3f738db,0,1,1,0,3,3,4,4,,,,
9be1805195e791a870a551183cfdfac169579256,0,1,0,0,1,1,8,8,,,,
9be3801e5bd3a73208485354d8370104792ef35c,0,4,31,0,4,1,23,5.75,,,,
9be79f76f9b170d22ba51528a0517f8bc42263ce,1,2,3,0,1,0.5,47,23.5,,,,
9bea239f71279bd0da39180b28b45935d3203b02,0,1,2,0,7,7,9,9,,,,
9bf0e6654480f98f2315a43687b267263a82a823,0,73,407,8,294,4.02739726,958,13.12328767,,,,
9bf48de84d38196eba3a55f51ea94038e1beb964,0,1,10,0,8,8,6,6,,,,
9bfc5b0bf58ecb7de5904cbd41db6de7330187e3,1,2,71,0,1,0.5,24,12,,,,
9c012d5153419909f674e6c69548f55a98de65de,0,3,18,0,11,3.666666667,9,3,,,,
9c044d2c94812e18cf84927fbf719cd073fe6c4f,0,1,1,0,3,3,8,8,,,,
9c0c158cbcdcf12f75ebb97941b14f0e329043b5,1,3,10,0,5,1.666666667,18,6,,,,
9c16f2a05245bc0a6ae0af5f8edbde65ba812837,0,1,4,0,3,3,20,20,,,,
9c1ad54e7815d50d9561d88337724ad2042c92a2,0,3,63,0,5,1.666666667,16,5.333333333,,,,
9c1ba5c0f55f43ec4fd800ca7fdedd22945f9626,1,14,212,14,150,10.71428571,47,3.357142857,,,,
9c1de0b4cd7b9b1c7db65798a5308ae76fad1780,0,1,2,0,5,5,15,15,,,,
9c1f5d49d7d2783054d1e01361298cddafeeec78,0,2,26,0,6,3,30,15,,,,
9c2029a8019e04634acf26ee780b59f78e19331f,0,11,320,43,353,32.09090909,19,1.727272727,,,,
9c226e3a1530a21d754ac7f1702c35f4a8e5927c,0,1,11,0,1,1,5,5,,,,
9c24bead99a18fe399119693da1b7ddca1b3cc63,1,14,478,12,63,4.5,109,7.785714286,,,,
9c26377f7b92b5972b284ff75fe69ab11c3c18df,0,1,1,0,0,0,6,6,,,,
9c285c4bc777141edc80c6a40a3e1ff491aae217,0,3,98,5,18,6,44,14.66666667,,,,
9c294087e4cebf04bc87b32ffd3afdf8f91a2436,0,1,2,0,0,0,2,2,,,,
9c47f132e2966402c2aa03b1a0fb876e223b230d,0,1,0,0,1,1,21,21,,,,
9c556d1557a7056d6056b25d3b91ff4abcb97971,0,1,2,0,13,13,18,18,,,,
9c5fc4cf0660b6b2ae2d3a23c6d92b6b8cba63d8,0,4,9,0,2,0.5,73,18.25,,,,
9c64da0a642148750d7e930d77278aa0977edf81,0,2,84,0,2,1,16,8,,,,
9c6bf7cf462346ed9379ff217774e2787e64f5f5,0,4,27,0,15,3.75,22,5.5,,,,
9c71fd6aef64acfc4c026b17e10d6075c03d037e,0,9,240,15,28,3.111111111,121,13.44444444,,,,
9c816aa0cf20ff0200831f58d8f14efb5e9e288e,0,2,3,0,1,0.5,18,9,,,,
9c817a90069b094c01dfae9663e5ee2962c0ff4b,0,1,8,0,0,0,9,9,,,,
9c86567201b9cf51e1ed0b0c55a9d614d4988dce,0,1,49,1,2,2,0,0,,,,
9c87d20cfdf84357fd1260e692634a3e5855804f,0,1,31,3,3,3,11,11,,,,
9c8afc8b0e56c18d41bda8336c39d5c844f0df74,0,1,0,0,5,5,6,6,,,,
9c8c630d53877c5a9b0dda856b207468fdb4062c,0,1,2,0,20,20,3,3,,,,
9c94a72c14ccd94df0c6239c2bfe70337d693b39,0,4,654,37,3,0.75,36,9,,,,
9c99ba9ac7195627b8eaf679e80c92a80fbbc5e2,0,2,69,0,8,4,18,9,,,,
9c9aefc62ae6422d5b7e83f4b4a0aed86be54cff,1,1,32,0,3,3,27,27,,,,
9ca3fc0c0906c2c04425c50ac848e5e04aa723f9,0,1,3,0,3,3,6,6,,,,
9ca55d8e50761ee2a11d855b2f55ccd80318451d,0,3,54,1,3,1,32,10.66666667,,,,
9ca602edc465bbef57957a153044f1acfef84682,0,2,19,0,1,0.5,20,10,,,,
9caf56c37aff9999b9ffdb3c880178f252ba3237,0,3,4,0,60,20,24,8,,,,
9cb2af6bc96c795fbe0929d68a802012a8267cf8,0,3,12,0,14,4.666666667,17,5.666666667,,,,
9cb3652f979a7d7a7614aa55286d0099834d604f,0,4,32,0,38,9.5,10,2.5,,,,
9cb7751fad92bc237b62710b6f4926db69cb05bd,0,5,33,10,55,11,42,8.4,,,,
9cb9c8a9b3186bbfcc016c731a6783bab94157f2,0,1,39,22,0,0,33,33,,,,
9cc6decb7a554619b565b269f0b29b0b1486847c,0,32,2673,559,57,1.78125,165,5.15625,,,,
9cd46a4461c3fb060eedadf457d587e8d019bdef,0,1,11,1,0,0,9,9,,,,
9cd7c6c15514794afba5ac019823578aa7fe92a9,0,1,28,0,20,20,2,2,,,,
9cdee330fb13c44f4f247402408ea0e33aa761ed,0,1,19,14,8,8,5,5,,,,
9ce54d5860346632b15b3b64fed3c2b60b7e7acf,0,2,13,0,3,1.5,8,4,,,,
9ce657702cbc4312669f364e68b0c1faefd0f0af,0,2,5,0,1,0.5,17,8.5,,,,
9ce7cdbaeb73031d841cb0943ca1812b149d1c19,0,1,2,0,2,2,6,6,,,,
9ce99a44cf85e431227536e2251ef05b52e61524,0,2,4,0,3,1.5,46,23,,,,
9ceee09594cd35c264cab3e3b3d1d80aaa3fdbc4,0,3,44,0,16,5.333333333,36,12,,,,
9cffb7010396e23233861f6aa119e1760eafa516,0,1,2,0,0,0,3,3,,,,
9d0067a0f546ce8a0fddb257655f2944c05e35e6,0,1,2,0,0,0,7,7,,,,
9d01010e8826eafc48044fc4018944a34bc96ba4,0,1,28,0,0,0,5,5,,,,
9d0a6d88d54ad38c4ccc564aa417beed310712fc,0,2,57,0,5,2.5,38,19,,,,
9d14abfdcb529fe69909f6ca7584558764f45fcd,0,14,2721,3,1,0.071428571,51,3.642857143,,,,
9d226b09c23d8852e4c331b7beb948452c2d93ea,0,4,35,0,1,0.25,40,10,,,,
9d2dae37f2f092f126d1db3ef2b7248668cf8f78,0,4,46,0,0,0,44,11,,,,
9d2ea970422591f8cdc394001be9a2deca499a5f,0,1,23,6,0,0,0,0,,,,
9d334b2231ec8d9ec19b88e71022f705147a2eaa,0,4,14,0,17,4.25,79,19.75,,,,
9d3f524c6926edfbff5f62308c8d582edcc7067f,0,2,24,6,15,7.5,35,17.5,,,,
9d571d39d7370efd290c6139e74c4884c5f7edbe,0,2,13,0,0,0,18,9,,,,
9d5c540b47b5c5611914f1765a196ad44f868751,1,12,284,13,39,3.25,274,22.83333333,,,,
9d6b30b56e5299a92f76514a137d6f40c1054b42,0,1,82,0,0,0,37,37,,,,
9d7346eaaee370055a686324ad63814e34eed0cf,0,3,138,8,1,0.333333333,13,4.333333333,,,,
9d87b2b539daaf075bef2b8b1b5bf70f9a42675b,0,1,10,0,14,14,8,8,,,,
9d8ba3af477ebce0c159fecc1eb3dfceb066df23,0,5,28,1,10,2,16,3.2,,,,
9d98070f7b2e06ac8cc30d12523798df4418eed0,0,1,74,0,0,0,10,10,,,,
9d9939d8785d92c4aed2873f98457baff593984b,0,1,4,0,3,3,13,13,,,,
9da60d0a417dd70c16ae34f5877c564e425e4cf8,1,2,15,0,9,4.5,47,23.5,,,,
9dadca1f3a8fda00d93f429846dce6bd8ae534a2,0,1,3,0,2,2,3,3,,,,
9db691728e751a5605907617f570cbf0ffad7e99,0,1,25,0,10,10,11,11,,,,
9dba014ffe14f3ee20a3955c1b1ad277c191045d,0,1,3,0,0,0,16,16,,,,
9dbcd8bbc742ab14d40aef60c9cacb25e6909988,0,2,65,0,3,1.5,9,4.5,,,,
9dbd1e5e5a41eff88a044b8de992d2f1f14898b3,0,4,130,1,10,2.5,61,15.25,,,,
9dbe7cad064ee6ce5cd3f4c5f56a01dfab82df05,0,1,2,0,4,4,8,8,,,,
9dc141a54f54414d3f3e7b52b9c7d5c0050efa81,0,3,7,0,2,0.666666667,23,7.666666667,,,,
9dc6784340117e469f46d2c3a2c5717b4f5a6d60,0,2,8,0,17,8.5,42,21,,,,
9dcd2ec8324fef1018af9161f70c80c76e7b7357,0,1,2,0,1,1,34,34,,,,
9dd553e12a07a6f5a8616f188f543be3d788cd01,1,5,41,1,3,0.6,77,15.4,,,,
9dd6db4baec104fe811be8fecece40c05788cdff,0,5,103,0,14,2.8,60,12,,,,
9ddca42fe618f6417e785c6aef1f8dc5ee8fcdf4,0,2,6,0,2,1,41,20.5,,,,
9ddd714f0866d979c9fed2c473dfff40f095b3fc,0,1,6,0,0,0,0,0,,,,
9deabd21f49cd986b642d5f3718d6285da83e8bb,0,2,25,1,3,1.5,0,0,,,,
9df867c672bfb3f80511086c889b744113c56604,0,2,13,0,2,1,30,15,,,,
9e1384679f7b2388677b35a95cea0cf9a5610549,0,3,10,0,11,3.666666667,27,9,,,,
9e14e07b8cc203506f8e6de515707a2e923cda17,1,3,41,0,5,1.666666667,23,7.666666667,,,,
9e16a2edb1770018c0ad164ff7ef7e77a6cdace1,0,5,113,2,0,0,0,0,,,,
9e1c61b93ab3523bc1b5510775c1ee3331097f21,0,3,14,0,25,8.333333333,59,19.66666667,,,,
9e247277e2d916fa705715e018ef5f3f221f0efa,0,15,59,0,201,13.4,245,16.33333333,,,,
9e3d2f6ea8a2be7d1162711f59017ac87fe71b9e,0,1,14,0,0,0,11,11,,,,
9e40f9cb239e6348432451eaf87a04e59016ea18,0,2,54,1,3,1.5,19,9.5,,,,
9e4242c3865da976928ecd43ef82030ac8bfc8cf,0,3,26,0,16,5.333333333,8,2.666666667,,,,
9e4fa51a876f42d8e22168765aee1d7597b1112f,0,1,10,0,5,5,3,3,,,,
9e53cbbe18e7aa292ed585958f18eda516e2bb84,0,1,11,0,2,2,18,18,,,,
9e5a07c8e2f5d7fb3980f538846b53f0d7c62411,1,3,23,2,19,6.333333333,16,5.333333333,,,,
9e60df30dc648b3eebe755bf389e6c017d87b22b,0,1,6,0,0,0,16,16,,,,
9e640d01498c03e97ba808fbec9477f3e12f8595,0,2,39,0,0,0,5,2.5,,,,
9e770e62135fe9c2c8ac0121a5a79245b25a7847,0,2,4,0,17,8.5,30,15,,,,
9e772c6f671b80af2953e0a9973845da43ae2f90,0,4,122,0,93,23.25,76,19,,,,
9e777bd233c350edd33d09a47b1ec1e5924d3238,0,4,65,0,67,16.75,0,0,,,,
9e7c56a2c98907c6eb0f4ce41302efd682106f80,0,4,34,0,14,3.5,31,7.75,,,,
9e7e8daa66f0c05ac7ce3927562d246baf70067f,0,2,19,0,4,2,24,12,,,,
9e8513e6fe4bf8a8759ad0c1d71594f952d920ad,0,1,4,0,6,6,6,6,,,,
9e858bebb89de05b1c9ecc27f5bd9fbff95a728e,0,2,4,0,1,0.5,15,7.5,,,,
9e96a9256b59888060f0e634b3195af839569af9,0,7,73,0,5,0.714285714,13,1.857142857,,,,
9e9ffb03cfea0e33b39639c74d1a75fc1cea8ee7,0,8,11,0,23,2.875,76,9.5,,,,
9ea375c5dce105c657694ce296fbb24b03a0c6ab,0,1,1,0,23,23,4,4,,,,
9ea41fc80b46b0c5adbab3ea191b92583feb02e0,0,2,16,0,3,1.5,58,29,,,,
9ea46787bfbb397ba2ebc622a64c375203d92cb6,0,2,159,0,1,0.5,6,3,,,,
9ea92029f7846dc65238b0be3c3c95568862448d,0,6,179,8,9,1.5,29,4.833333333,,,,
9eadd4fdf4a76a9ea92790a6c4aa20d0aa32ef86,0,2,20,0,1,0.5,31,15.5,,,,
9ec0d1b5939408e1b030928563a191b49b902bd5,0,11,46,0,8,0.727272727,35,3.181818182,,,,
9ec1f131822a8ba1b849732bcde001d228c7e98e,1,1,4,0,0,0,8,8,,,,
9ed0f39fceaaa7a56e74055b54b7f6124e9e7f11,0,7,40,0,40,5.714285714,68,9.714285714,,,,
9ed18eb0e1aeb87a43ab44f8b5f6979f084f2845,0,4,45,0,7,1.75,56,14,,,,
9ed32f144d368ca8696b1797d5386b3bc43b8d1d,0,13,2710,27,1,0.076923077,28,2.153846154,,,,
9ed5135165d6d61250007fc48740069d4ecb6c54,0,1,4,0,2,2,5,5,,,,
9ed9988644a623af2052ee015df143de1ea7b770,0,1,2,0,57,57,7,7,,,,
9eefcd3aa7cfad2e0c3753695ae63f6b384b1c00,0,1,17,0,4,4,5,5,,,,
9eefebf8d4e9867fd8ef6a362024b91660003701,1,5,27,0,256,51.2,84,16.8,,,,
9ef42887d6083f1a74fee202e7749a297d6b6aa1,0,3,10,0,2,0.666666667,11,3.666666667,,,,
9ef6d6874eecfc5fa1e2b23129f68e22072d3597,0,1,48,0,0,0,0,0,,,,
9efa9be167b972a234ecccd9ba37bdd8a949381e,0,1,43,9,5,5,2,2,,,,
9f01b105fa3f240d9cae88a5b305b4cc312e95f4,1,3,47,3,7,2.333333333,75,25,,,,
9f06c76645a56d66cce5f33a5fd5a3b96a7eb421,0,4,35,0,6,1.5,49,12.25,,,,
9f0c2453c6054c73eab0448c14d9753afb0fd2f0,1,40,853,267,117,2.925,175,4.375,,,,
9f138a1efdab9dd0f7b4bbfc9835bd53dfed762b,0,1,2,0,10,10,18,18,,,,
9f1b8228c93571552de4df73d1827dcd21498256,1,5,20,0,18,3.6,89,17.8,,,,
9f1d2e0c51ba47610f30d56de356f301c22e0dcd,0,17,775,17,132,7.333333333,347,19.27777778,,,,
9f3392f8984fbeca1d34e41e84b2f0b9d6f03e4d,0,1,5,0,1,1,45,45,,,,
9f4534ab584faeee1e24d4c1bb38a2b194f24626,1,39,419,44,57,1.461538462,209,5.358974359,,,,
9f4fa11f1069afcc0e643aa11e28c5a7e683a525,0,2,29,0,10,5,39,19.5,,,,
9f4fb2cda684b6ea257b2eec8eab738ecbe06c72,0,2,33,6,5,2.5,19,9.5,,,,
9f529afd477be981af26ab29f4bf961b34236b44,0,1,49,1,0,0,0,0,,,,
9f59d4af0dd06f8a70e2a647c5932472e0bf0f3a,0,2,27,1,7,3.5,47,23.5,,,,
9f60611c90b397e2964add8cc5f798ceba4a0487,0,2,20,0,7,3.5,42,21,,,,
9f673c2482528bdde15776c52928dbaceecdf811,0,3,93,0,1,0.333333333,40,13.33333333,,,,
9f678b6c9079c33a1640905b3f05eb901034316b,1,1,6,0,5,5,17,17,,,,
9f6adb4b26e5b79a214cf3a29a4ccab4510df6d9,0,3,18,0,10,3.333333333,57,19,,,,
9f6c2e0ee6eb156f4673af808878f7478ebd62bc,0,1,13,0,16,16,3,3,,,,
9f6d63c850934f93aada65cad2cf69ace839f6cb,0,3,17,0,20,6.666666667,20,6.666666667,,,,
9f6ff7e312e6d6ddfc520bcfa8a4f40cf5806845,0,2,16,0,1,0.5,37,18.5,,,,
9f7595aa0f464dc7344e0639951ea731dcfbeca5,0,2,12,0,1,0.5,15,7.5,,,,
9f75e546aaf2b791868a3eac424462f78dca707f,0,1,5,0,6,6,12,12,,,,
9f7b374e8b7f3900991dee2a9d444c809af7069f,0,1,8,0,3,3,12,12,,,,
9f801f3f300347fcfece5882c1ea56925dc3f077,0,2,21,0,1,0.5,19,9.5,,,,
9f80e3bd86f73eedf1181f74d7b146ddb104bc9b,0,1,6,0,11,11,14,14,,,,
9f8955d27097fdc951712b0c12bd28aa5b59b61d,0,1,6,0,0,0,2,2,,,,
9f8ee9d2981c5f317139e3743385b59956546d65,0,1,3,0,5,5,0,0,,,,
9f942b12569f5b475f5b1973895141e4f7e52b40,0,9,308,11,111,12.33333333,54,6,,,,
9f9c40d56954baf183968b6ea9db9aec62f4c064,0,15,444,1,2,0.133333333,75,5,,,,
9f9e95e50e7fb0d6ddac3db40a25a172091ceb12,0,1,2,0,0,0,6,6,,,,
9f9ea10db43b1f192adc0fa4d2c8c3bc3a790d70,0,4,221,3,27,6.75,23,5.75,,,,
9f9f22cd80209a38f1596184c39f58f301af89f4,0,25,62,0,75,3,202,8.08,,,,
9f9fbc54e7336da10fc3056bdaca2ec7d01c7f94,0,7,152,24,130,18.57142857,56,8,,,,
9fa7db58c22b3a4ba238d3cb9d39233968439cb1,0,4,21,0,4,1,11,2.75,,,,
9fa9ab181836f71f0054af41807772a209c44480,0,10,131,3,31,3.1,202,20.2,,,,
9faa32599cf86c4111d0d6cd0a7c377061f2ee6d,0,1,4,0,5,5,7,7,,,,
9fb647ec100133b1ee5903535507c74d408f4790,0,14,309,8,8,0.571428571,49,3.5,,,,
9fbb0b19b145099a8275e19f2bcf89c220bb9c6e,0,2,10,0,2,1,7,3.5,,,,
9fbb6aaa6ca97bc9882b07df8712b8aa560a3c07,0,4,73,0,23,5.75,22,5.5,,,,
9fbc478b5bb8d140d4154e472f81b3e76fe01040,0,7,135,0,189,27,83,11.85714286,,,,
9fc3f085cfbf70955ab70f56cf5349c417b187c7,0,2,222,0,3,1.5,2,1,,,,
9fd4d9ec52a80a1081c879f60a6b561be3b315c1,0,1,142,0,0,0,14,14,,,,
9fdb15dfcee6b88f9fedfeebb2276f4cfdf1e698,0,1,15,0,2,2,14,14,,,,
9fe15dd15a4ba25b2bb4d34bd48b3ef53c7d1cbf,0,7,355,67,85,12.14285714,46,6.571428571,,,,
9fe4477f9b1f4e825941cb1ce42ced1a1a862b33,0,3,34,0,6,2,24,8,,,,
9fe79e1ac4c875577b108d1d1a28196a3d6cba7a,0,2,28,0,72,36,87,43.5,,,,
9ff12a2d7dd165ea0c5cc9778ebd8525baa98dd6,0,1,2,0,3,3,5,5,,,,
9ff3121bd90133fb3b37c0e10407b5f7ade26b90,1,51,666,27,146,2.862745098,298,5.843137255,,,,
9ff6819461df19a3088435e9d3ee3050e129b3cf,0,1,2,0,1,1,4,4,,,,
9fffd28cee6669089159047b2bbb5e0539ab4299,0,8,72,0,36,4.5,99,12.375,,,,
a0001c57e7b7555801577bb568b8cd630adb152d,0,1,2,0,10,10,3,3,,,,
a0017e053734ea5e72bfcc3fdc630c8a7a25431a,0,1,0,0,1,1,3,3,,,,
a013427f521f6b2ac0c3a2dbeedc0d2b1249e3ee,0,2,36,0,3,1.5,14,7,,,,
a0150a4d9e751ec222221558dfe89a66b0c118ab,0,12,265,25,42,3.5,52,4.333333333,,,,
a01a8d88dbaf1b669f2b72d1ef7a7c4194da3ec1,0,8,161,0,206,25.75,56,7,,,,
a01ca27a88bfc7bdc6913580700315a7789e5a70,1,7,240,15,19,2.714285714,42,6,,,,
a025d7eee28026cb21cb0e732e6510d5d9b7d96f,0,4,24,0,15,3.75,48,12,,,,
a02766e28101381207ea7a48396a9448ca610348,0,5,32,0,6,1.2,76,15.2,,,,
a0288ab538c641825c490807b64d12b6b9871c51,0,1,4,0,2,2,3,3,,,,
a02b2d77d3bd40954c9c8dda680e2f7ce3e0327e,0,1,3,0,0,0,4,4,,,,
a03519aca345fb95c2d0b7c3bbaab5924559ef49,0,1,3,0,35,35,28,28,,,,
a043978419c600ee1e93baa0b83879e2c45c13f8,0,4,34,0,1,0.25,15,3.75,,,,
a048cd66d4af66f2d6095762e5293ae9d81d03a2,1,4,202,0,5,1.25,28,7,,,,
a04a5fa0cc0f87193502da2e68efe5102aef55b3,0,3,39,0,2,0.666666667,4,1.333333333,,,,
a053c4480caffbc62bbbd98b4583cba09fe5822a,0,1,4,0,2,2,9,9,,,,
a0546fd3f42c37e8cd6e4e9b70d59ae1e689b4b7,0,2,145,0,1,0.5,7,3.5,,,,
a060b6c0b7d26b02ac2ca15ede49fa56a026efda,0,6,12,0,34,5.666666667,57,9.5,,,,
a0640a73df0d88d5c3c09c08cfb389fccff96b33,0,4,27,0,15,3.75,65,16.25,,,,
a064fa4227c4960052e2089d2b05bc684706f13e,0,1,3,0,61,61,2,2,,,,
a0651f4b19f84fe926fd5c9bf81a2da059aa996d,0,1,14,0,4,4,9,9,,,,
a0689d2b458bb1145ec9b8c17ee09ccfcc32d139,0,4,15,0,3,0.75,4,1,,,,
a06b316cb47369ef4a2c522f5240fa3f7f529135,0,16,274,30,4,0.25,13,0.8125,,,,
a071a908ccfaa9ce3774dad961884557f76adfa3,1,233,303,2,0,0,0,0,,,,
a07bbac1c40dd4f748fe9a40f8adb3654b3ed8e3,0,8,41,0,91,11.375,104,13,,,,
a0891ad0af316f5423c106e11ca2af7b17b76dd3,0,1,4,0,2,2,5,5,,,,
a08f8009d20918b8842f3c781934d1072f6f2643,0,1,1,0,8,8,15,15,,,,
a0a462f0303f68d885ff344898437e310c64188c,0,2,60,1,2,1,45,22.5,,,,
a0ae2e2fa0ba3c52f8eed4bbb97c5de20c2106cb,0,1,7,0,0,0,14,14,,,,
a0b4b70e77cd37599fedb889459e5b3a376b3f4c,0,1,1,0,0,0,5,5,,,,
a0b9c703551b1c1ab48f3ace6198796912c7c6a8,0,1,22,0,9,9,3,3,,,,
a0baa5c125c0a7ef5bbc8684184ebf2c130bb466,0,2,79,6,3,1.5,7,3.5,,,,
a0bcd7b90c38b104cb278223679cedf5cc11c74c,0,1,9,0,2,2,4,4,,,,
a0c34ed99560e28be566a5a6fe00f26c12e81e23,0,2,31,0,81,40.5,8,4,,,,
a0e37c6d29c57cde416b047cd38c93b6a9588005,0,5,101,0,11,2.2,17,3.4,,,,
a105733cc970eaac2f4bc28f04b48f9149a2c801,0,5,166,1,0,0,9,1.8,,,,
a10fdea3f580bc1c9ef6ae29f4c2ff404d84464e,1,9,618,0,0,0,0,0,,,,
a11c41b48dff83a91eaa65630cc6aeb0e51e6461,0,1,2,0,1,1,7,7,,,,
a12046cd21618fc1a9bc12983e96cd8607012141,0,1,6,0,1,1,0,0,,,,
a1212174c07370284694093063530e6b430df1d5,0,9,68,1,24,2.666666667,42,4.666666667,,,,
a123f26a3f99bd0382ca48706dbfa363e11a9619,0,14,4,0,54,3.857142857,75,5.357142857,,,,
a12e81d5b40a725168b1012b22a72f3fa873fe97,1,12,493,1,64,5.333333333,102,8.5,,,,
a130956e667da9d040f99de4edb0c0f72afde25d,0,3,6,0,2,0.666666667,9,3,,,,
a13295b9a8c76c01b2f6dfa013110b2e24a6e4da,0,64,224,1056,668,4.453333333,1564,10.42666667,,,,
a13485088674af672d1e8a30f05a483092878507,0,2,6,0,0,0,5,2.5,,,,
a135c8ecd16bb6a97743e4be1b060daff874879e,0,3,42,0,2,0.666666667,15,5,,,,
a13a5737cde4f81e51a2f939f77fdd35d8ab483e,0,1,5,0,2,2,19,19,,,,
a141206e9dfd31955b9b31d9e5a7f73bbd8510ca,1,7,65,0,24,3.428571429,95,13.57142857,,,,
a143d4464e81d4ebbf00b47912cd0679f55550a7,0,3,49,1,6,2,25,8.333333333,,,,
a14d7915370c07f82656ec72aa44bb47895bd068,0,2,84,0,1,0.5,17,8.5,,,,
a154ff8e54478d6b2a2396eada97eb5229d74811,0,2,16,0,2,1,5,2.5,,,,
a16953e7b794f6ff8108c2dccff95f22e5e261d3,0,1,24,0,0,0,0,0,,,,
a16ce230aaa29180ef6c6ce2392c9d7c6eae9213,0,3,198,14,4,1.333333333,14,4.666666667,,,,
a175697798cc2c0788d69f1a6e8b3ffd1be9ed11,0,2,14,0,4,2,46,23,,,,
a178053854a57170084492f8378675ccf46200df,1,4,311,6,8,2,53,13.25,,,,
a17d38b96c4b776de8938195f86953ff26f94c2f,0,2,57,0,4,2,29,14.5,,,,
a17fc22b4d26b351a11aa5f3d4a2688cf46f007b,0,1,15,0,1,1,11,11,,,,
a186df0ef557de984691d3042a21f0ba331009b4,0,1,2,0,6,6,3,3,,,,
a18e60c4aa1801147ce80581f19aefc2b4b606cf,0,1,6,0,0,0,6,6,,,,
a19d64808f3c4ab1cc3306ac3678701d0fff3e87,0,3,11,0,4,1.333333333,7,2.333333333,,,,
a19d72b0eacbc96236cac0e9306dae0de7c7cfc1,0,5,30,0,5,1,15,3,,,,
a1a4d35362bda35112e7e41da70952ddf032f93a,0,6,92,0,58,9.666666667,32,5.333333333,,,,
a1a898c4667b8e99d733f1391e0d325c8ce6e187,0,2,41,0,3,1.5,12,6,,,,
a1b08606f2a73339b31ab49d172ae8793d76a55b,1,9,208,16,193,21.44444444,147,16.33333333,,,,
a1b0cad754447b4a32636f3ca9947eb95f1fdebb,0,1,17,6,0,0,6,6,,,,
a1b4bd5e86cd865869308c976c6aebf9a4ad23a8,0,4,62,2,14,3.5,37,9.25,,,,
a1b6ea5d03f5324f31fc21aa9e9e019318238adf,1,6,88,0,16,2.666666667,64,10.66666667,,,,
a1baa247a4da3df4448b0536d7e3b9ae6e407156,1,10,434,1,6,0.6,33,3.3,,,,
a1c28495aa8d970df0c1afa4efac1d10bdb24825,0,4,11,0,15,3.75,12,3,,,,
a1c90a3b3dca567c0075b24901b85a2d41265305,0,2,28,0,3,1.5,67,33.5,,,,
a1cbbe2e9e5d7a5ec55ec1197571cd68fcdbad15,0,1,2,0,4,4,0,0,,,,
a1d78df1b7c95dbb5024023662932cd94313dd58,0,1,3,0,0,0,11,11,,,,
a1dae85094fd1efc9c329885d212b684cd12ffa5,0,3,21,0,13,4.333333333,57,19,,,,
a1de76d1407952572cfe081c4872d7a6127995b3,0,5,78,3,24,4.8,103,20.6,,,,
a1e1b0a6251c9b0838f871591316c41f37b4b3e0,0,3,55,0,2,0.666666667,36,12,,,,
a1e2c9fd2b1c8e24a7c7b263cd4679fca2a3bdc2,0,1,3,0,4,4,31,31,,,,
a1e305364a5a6c20125ffb2f184ce2f4aaa23991,0,1,41,0,14,14,16,16,,,,
a1e433b476498c8889d90b5aeee3b4d307e2ace0,0,2,230,0,1,0.5,21,10.5,,,,
a1e483d049a104a8475febc828107c4b323f6def,1,3,142,0,6,2,88,29.33333333,,,,
a1fe496e1113737d0b133a64078bc45c485dd3b2,1,4,156,0,2,0.5,15,3.75,,,,
a2032924adcce758866cd30c744d8a6a47dd4669,0,1,2,0,8,8,14,14,,,,
a20dc40ca6b124088688282dacc8ab13bd5aeaa6,0,7,94,0,1,0.142857143,12,1.714285714,,,,
a2101c4e7017715af0a29675b89e14ee2884bd89,0,4,104,0,7,1.75,30,7.5,,,,
a220aa15b056914df1b9debc95322d01a0e408e8,0,11,238,1,5,0.454545455,22,2,,,,
a221a30b32aa94077f352719b2637b51c1809069,0,2,54,0,1,0.5,24,12,,,,
a2235b53b142250e52e3d71ce72a83bc459aa51f,0,4,118,0,24,6,81,20.25,,,,
a23371787d5cd6347d4afb10bb8abd0bd49dba1d,0,1,4,0,20,20,29,29,,,,
